Zip_Code,total_num,total_green,total_crosswalk,total_not_single_family_house,total_single_lane,total_triple_lane,total_visible_wires,total_sidewalk,total_dilapidated_building,prop_green,prop_crosswalk,prop_not_single_family_home,prop_single_lane,prop_triple_lane,prop_visible_wire,prop_sidewalk,prop_dilapidated_building
1253,986,978,6,45,525,0,248,26,95,0.99188641,0.006085193,0.045638945,0.532454361,0,0.251521298,0.026369168,0.096348884
1254,956,954,2,27,450,0,377,34,83,0.99790795,0.00209205,0.028242678,0.470711297,0,0.394351464,0.035564854,0.086820084
1255,1718,1716,8,30,1264,0,313,29,107,0.998835856,0.004656577,0.017462165,0.735739232,0,0.182188591,0.016880093,0.062281723
1256,874,873,0,43,540,0,365,19,7,0.998855835,0,0.049199085,0.61784897,0,0.417620137,0.02173913,0.008009153
1257,2207,2195,10,96,1393,0,577,77,124,0.994562755,0.004531038,0.043497961,0.631173539,0,0.26144087,0.03488899,0.056184866
1258,346,343,0,77,257,0,65,19,54,0.99132948,0,0.222543353,0.742774566,0,0.187861272,0.054913295,0.156069364
1259,1130,1129,0,12,1049,0,98,19,32,0.999115044,0,0.010619469,0.928318584,0,0.086725664,0.016814159,0.028318584
1260,132,132,0,18,47,0,48,50,26,1,0,0.136363636,0.356060606,0,0.363636364,0.378787879,0.196969697
1262,756,752,15,72,411,0,225,111,74,0.994708995,0.01984127,0.095238095,0.543650794,0,0.297619048,0.146825397,0.097883598
1264,292,291,0,10,247,0,36,14,23,0.996575342,0,0.034246575,0.845890411,0,0.123287671,0.047945205,0.078767123
1266,1484,1473,5,74,859,0,365,73,98,0.992587601,0.003369272,0.049865229,0.57884097,0,0.245956873,0.049191375,0.066037736
1267,3514,3476,37,246,2397,0,1424,551,417,0.989186113,0.010529311,0.070005692,0.682128628,0,0.405236198,0.156801366,0.118668184
1270,1008,1001,0,106,568,0,484,47,42,0.993055556,0,0.10515873,0.563492063,0,0.48015873,0.046626984,0.041666667
1301,5588,5312,145,1100,3402,0,2363,1667,1388,0.950608447,0.025948461,0.196850394,0.608804581,0,0.422870437,0.298317824,0.248389406
1330,1436,1433,2,301,729,0,382,41,271,0.997910864,0.001392758,0.209610028,0.507660167,0,0.266016713,0.028551532,0.188718663
1337,1192,1173,22,269,781,0,485,72,247,0.984060403,0.018456376,0.225671141,0.655201342,0,0.406879195,0.060402685,0.207214765
1338,42,42,0,15,20,0,25,0,6,1,0,0.357142857,0.476190476,0,0.595238095,0,0.142857143
1339,1762,1746,10,218,1413,0,462,170,243,0.99091941,0.005675369,0.123723042,0.801929625,0,0.262202043,0.096481271,0.137911464
1340,2178,2153,4,105,1526,0,557,124,97,0.988521579,0.001836547,0.048209366,0.700642792,0,0.25573921,0.056932966,0.044536272
1341,1452,1394,1,386,1067,0,224,46,221,0.960055096,0.000688705,0.26584022,0.734848485,0,0.154269972,0.031680441,0.152203857
1342,1434,1394,6,227,943,0,432,34,224,0.972105997,0.0041841,0.158298466,0.657601116,0,0.30125523,0.023709902,0.156206416
1343,28,27,0,4,19,0,19,3,4,0.964285714,0,0.142857143,0.678571429,0,0.678571429,0.107142857,0.142857143
1344,688,674,4,194,378,0,227,59,166,0.979651163,0.005813953,0.281976744,0.549418605,0,0.32994186,0.085755814,0.24127907
1346,536,536,0,12,495,0,148,9,27,1,0,0.02238806,0.923507463,0,0.276119403,0.016791045,0.050373134
1349,560,541,15,102,321,0,175,92,116,0.966071429,0.026785714,0.182142857,0.573214286,0,0.3125,0.164285714,0.207142857
1350,8,8,0,4,6,0,4,2,0,1,0,0.5,0.75,0,0.5,0.25,0
1351,860,853,2,54,470,0,247,56,193,0.991860465,0.002325581,0.062790698,0.546511628,0,0.287209302,0.065116279,0.224418605
1354,1444,1426,3,348,1074,0,367,51,296,0.987534626,0.002077562,0.24099723,0.743767313,0,0.254155125,0.03531856,0.20498615
1355,568,568,1,127,290,0,130,3,97,1,0.001760563,0.223591549,0.51056338,0,0.228873239,0.00528169,0.170774648
1360,1786,1778,12,329,862,0,585,69,282,0.995520717,0.006718925,0.184210526,0.482642777,0,0.327547592,0.038633819,0.157894737
1364,1680,1602,27,303,1100,0,627,314,365,0.953571429,0.016071429,0.180357143,0.654761905,0,0.373214286,0.186904762,0.217261905
1368,8,8,0,0,4,0,0,0,3,1,0,0,0.5,0,0,0,0.375
1370,3112,3050,12,601,1957,0,1008,194,543,0.980077121,0.003856041,0.193123393,0.628856041,0,0.323907455,0.062339332,0.174485861
1373,2606,2537,26,371,1624,0,1096,220,543,0.97352264,0.009976976,0.142363776,0.623177283,0,0.42056792,0.084420568,0.208365311
1375,942,916,14,186,382,0,422,72,282,0.972399151,0.014861996,0.197452229,0.40552017,0,0.447983015,0.076433121,0.299363057
1376,778,737,33,199,345,0,345,295,189,0.947300771,0.042416452,0.255784062,0.44344473,0,0.44344473,0.379177378,0.242930591
1378,724,722,2,77,437,0,125,7,38,0.997237569,0.002762431,0.106353591,0.60359116,0,0.172651934,0.009668508,0.052486188
1379,694,691,2,16,392,0,127,9,121,0.995677233,0.002881844,0.023054755,0.564841499,0,0.182997118,0.0129683,0.174351585
1420,16,12,0,8,9,0,9,7,4,0.75,0,0.5,0.5625,0,0.5625,0.4375,0.25
1430,4,3,0,2,3,0,4,1,2,0.75,0,0.5,0.75,0,1,0.25,0.5
1431,3364,3343,36,360,2106,0,982,182,535,0.993757432,0.010701546,0.107015458,0.626040428,0,0.291914388,0.054102259,0.159036861
1432,4480,4198,52,830,3497,0,1379,1223,872,0.937053571,0.011607143,0.185267857,0.780580357,0,0.3078125,0.272991071,0.194642857
1434,188,177,10,59,82,0,103,52,66,0.941489362,0.053191489,0.313829787,0.436170213,0,0.54787234,0.276595745,0.35106383
1440,8,8,0,3,5,0,4,2,1,1,0,0.375,0.625,0,0.5,0.25,0.125
1450,5540,5503,30,439,3612,0,1708,561,719,0.9933213,0.005415162,0.079241877,0.65198556,0,0.308303249,0.101263538,0.129783394
1451,8,8,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0
1452,4,4,0,0,2,0,2,0,1,1,0,0,0.5,0,0.5,0,0.25
1453,40,36,1,13,20,0,31,24,14,0.9,0.025,0.325,0.5,0,0.775,0.6,0.35
1460,5400,5284,102,811,4004,0,1823,810,1288,0.978518519,0.018888889,0.150185185,0.741481481,0,0.337592593,0.15,0.238518519
1463,4364,4326,23,533,2570,0,1680,442,995,0.991292392,0.005270394,0.122135655,0.588909258,0,0.384967919,0.101283226,0.228001833
1464,3415,3353,33,527,2269,0,932,281,574,0.981844802,0.00966325,0.15431918,0.664421669,0,0.272913616,0.082284041,0.168081991
1469,3307,3234,23,327,2150,0,1354,393,397,0.977925612,0.006954944,0.098881161,0.650136075,0,0.409434533,0.118838827,0.120048382
1474,1580,1565,7,118,1192,0,527,195,169,0.990506329,0.00443038,0.074683544,0.75443038,0,0.333544304,0.123417722,0.106962025
1475,20,20,2,6,11,0,4,1,4,1,0.1,0.3,0.55,0,0.2,0.05,0.2
1504,32,32,0,5,29,0,11,8,4,1,0,0.15625,0.90625,0,0.34375,0.25,0.125
1505,20,20,0,0,18,0,6,0,1,1,0,0,0.9,0,0.3,0,0.05
1506,4,4,0,0,2,0,2,0,1,1,0,0,0.5,0,0.5,0,0.25
1507,16,16,0,7,8,0,5,0,7,1,0,0.4375,0.5,0,0.3125,0,0.4375
1510,16,14,1,6,10,0,8,9,4,0.875,0.0625,0.375,0.625,0,0.5,0.5625,0.25
1515,12,12,0,1,12,0,3,0,0,1,0,0.083333333,1,0,0.25,0,0
1516,10,10,0,3,10,0,0,1,1,1,0,0.3,1,0,0,0.1,0.1
1518,24,24,0,5,12,0,17,2,15,1,0,0.208333333,0.5,0,0.708333333,0.083333333,0.625
1519,4,4,0,0,4,0,0,1,0,1,0,0,1,0,0,0.25,0
1520,20,20,1,3,13,0,8,6,3,1,0.05,0.15,0.65,0,0.4,0.3,0.15
1521,1320,1318,1,41,1230,0,221,31,71,0.998484848,0.000757576,0.031060606,0.931818182,0,0.167424242,0.023484848,0.053787879
1523,32,32,2,8,20,0,13,9,11,1,0.0625,0.25,0.625,0,0.40625,0.28125,0.34375
1524,8,8,0,0,8,0,0,0,1,1,0,0,1,0,0,0,0.125
1527,4,2,0,1,4,0,0,1,0,0.5,0,0.25,1,0,0,0.25,0
1532,40,40,0,5,34,0,11,5,9,1,0,0.125,0.85,0,0.275,0.125,0.225
1534,36,36,1,3,30,0,8,6,6,1,0.027777778,0.083333333,0.833333333,0,0.222222222,0.166666667,0.166666667
1536,8,8,0,2,7,0,4,2,0,1,0,0.25,0.875,0,0.5,0.25,0
1537,4,4,0,3,1,0,3,1,3,1,0,0.75,0.25,0,0.75,0.25,0.75
1540,8,8,0,0,4,0,4,0,1,1,0,0,0.5,0,0.5,0,0.125
1543,16,15,0,6,6,0,2,2,1,0.9375,0,0.375,0.375,0,0.125,0.125,0.0625
1545,36,36,0,2,30,0,10,11,8,1,0,0.055555556,0.833333333,0,0.277777778,0.305555556,0.222222222
1550,8,4,0,4,5,0,1,0,4,0.5,0,0.5,0.625,0,0.125,0,0.5
1562,28,25,0,6,16,0,17,5,10,0.892857143,0,0.214285714,0.571428571,0,0.607142857,0.178571429,0.357142857
1564,16,16,0,1,14,0,4,2,3,1,0,0.0625,0.875,0,0.25,0.125,0.1875
1566,4,4,0,0,4,0,1,0,0,1,0,0,1,0,0.25,0,0
1568,24,24,0,2,17,0,7,3,6,1,0,0.083333333,0.708333333,0,0.291666667,0.125,0.25
1569,64,63,0,12,27,0,13,2,19,0.984375,0,0.1875,0.421875,0,0.203125,0.03125,0.296875
1570,4,2,0,2,2,0,3,2,3,0.5,0,0.5,0.5,0,0.75,0.5,0.75
1571,6,6,0,1,4,0,1,3,1,1,0,0.166666667,0.666666667,0,0.166666667,0.5,0.166666667
1581,20,20,0,3,16,0,6,8,5,1,0,0.15,0.8,0,0.3,0.4,0.25
1583,24,24,0,3,18,0,10,6,6,1,0,0.125,0.75,0,0.416666667,0.25,0.25
1585,4,4,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0
1588,4,4,0,1,0,0,3,0,2,1,0,0.25,0,0,0.75,0,0.5
1590,4,4,0,0,4,0,0,1,0,1,0,0,1,0,0,0.25,0
1602,20,20,0,1,20,0,5,10,7,1,0,0.05,1,0,0.25,0.5,0.35
1603,8,8,0,5,6,0,4,5,3,1,0,0.625,0.75,0,0.5,0.625,0.375
1604,24,19,1,8,17,0,14,10,7,0.791666667,0.041666667,0.333333333,0.708333333,0,0.583333333,0.416666667,0.291666667
1605,44,40,5,13,28,0,22,34,9,0.909090909,0.113636364,0.295454545,0.636363636,0,0.5,0.772727273,0.204545455
1606,16,15,0,5,11,0,12,7,4,0.9375,0,0.3125,0.6875,0,0.75,0.4375,0.25
1607,12,12,0,6,12,0,6,12,0,1,0,0.5,1,0,0.5,1,0
1608,4,4,4,4,0,0,4,3,3,1,1,1,0,0,1,0.75,0.75
1609,8,5,2,7,4,0,6,8,4,0.625,0.25,0.875,0.5,0,0.75,1,0.5
1610,4,1,0,4,1,0,1,4,1,0.25,0,1,0.25,0,0.25,1,0.25
1612,4,4,0,0,4,0,1,0,0,1,0,0,1,0,0.25,0,0
1701,17517,17095,375,2211,13527,0,6913,4409,4221,0.975909117,0.021407775,0.126220243,0.772221271,0,0.394645202,0.25169835,0.240965919
1702,11069,9950,424,3262,7443,0,5780,5909,3440,0.898906857,0.038305177,0.294696901,0.672418466,0,0.522179059,0.533833228,0.310777848
1718,4,3,0,2,0,0,2,1,4,0.75,0,0.5,0,0,0.5,0.25,1
1719,1860,1858,34,194,1450,0,635,166,371,0.998924731,0.01827957,0.104301075,0.779569892,0,0.341397849,0.089247312,0.199462366
1720,6556,6369,102,1544,4156,0,2469,1407,2270,0.97147651,0.015558267,0.235509457,0.633923124,0,0.376601586,0.214612569,0.346247712
1721,10127,10001,122,959,8023,0,2728,2589,2166,0.987558013,0.012047003,0.094697344,0.79223857,0,0.269378888,0.255653204,0.213883677
1730,9156,9041,167,1078,7328,0,2139,2447,1820,0.98743993,0.018239406,0.117737003,0.800349498,0,0.2336173,0.267256444,0.198776758
1740,16,16,0,2,12,0,0,0,2,1,0,0.125,0.75,0,0,0,0.125
1741,3308,3290,28,218,2579,0,668,190,504,0.994558646,0.008464329,0.065900846,0.779625151,0,0.201934704,0.057436518,0.15235792
1742,13340,13135,183,1962,10066,0,3567,3097,3005,0.984632684,0.013718141,0.147076462,0.754572714,0,0.267391304,0.232158921,0.225262369
1746,11735,11606,132,1144,9227,0,3205,2716,2831,0.989007243,0.011248402,0.097486153,0.786280358,0,0.273114614,0.231444397,0.241244141
1747,4,4,0,1,4,0,2,0,1,1,0,0.25,1,0,0.5,0,0.25
1748,11687,11608,120,899,9441,0,2274,2448,2159,0.993240353,0.010267819,0.076923077,0.807820655,0,0.194575169,0.209463506,0.184735176
1749,6956,6564,176,1404,4929,0,3130,2921,1819,0.943645773,0.025301898,0.201840138,0.708596895,0,0.449971248,0.419925244,0.261500863
1752,19492,18644,306,3217,14865,0,6880,7226,3999,0.956494972,0.015698748,0.165042069,0.762620562,0,0.352965319,0.370716191,0.205161092
1754,2824,2560,72,819,1751,0,1521,1354,1037,0.906515581,0.025495751,0.290014164,0.620042493,0,0.538597734,0.479461756,0.367209632
1760,18328,17949,375,2146,14654,0,6954,8420,4376,0.979321257,0.020460498,0.117088608,0.799541685,0,0.379419467,0.459406373,0.238760367
1770,7100,7094,40,343,5360,0,1205,481,1020,0.99915493,0.005633803,0.048309859,0.754929577,0,0.16971831,0.067746479,0.143661972
1772,8,8,0,0,8,0,1,0,1,1,0,0,1,0,0.125,0,0.125
1773,5216,5165,23,1169,3207,0,1109,473,1181,0.990222393,0.004409509,0.224118098,0.614838957,0,0.212615031,0.090682515,0.226418712
1775,2496,2475,35,382,1572,0,747,327,609,0.991586538,0.014022436,0.153044872,0.629807692,0,0.299278846,0.131009615,0.243990385
1776,7771,7718,103,988,5257,0,1949,1199,1859,0.993179771,0.013254407,0.127139364,0.676489512,0,0.250804272,0.154291597,0.239222751
1778,8119,8062,87,712,6213,0,1906,1263,1783,0.992979431,0.010715605,0.087695529,0.765242025,0,0.234757975,0.15556103,0.219608326
1801,17789,16375,410,3662,13806,0,9097,9513,5180,0.920512676,0.023047951,0.205857552,0.776097588,0,0.511383439,0.534768677,0.291191186
1803,13948,13572,247,1929,11142,0,5624,4001,4396,0.97304273,0.017708632,0.138299398,0.798824204,0,0.40321193,0.286851161,0.315170634
1810,19888,19550,348,2498,15579,0,5567,4237,5306,0.983004827,0.017497989,0.125603379,0.783336685,0,0.279917538,0.213043041,0.266794047
1821,13368,13031,242,1795,10801,0,5076,3428,4104,0.974790545,0.018102932,0.134275883,0.807974267,0,0.379712747,0.256433273,0.307001795
1824,20148,19836,236,1824,16813,0,6616,3224,4850,0.984514592,0.011713321,0.090530077,0.834474886,0,0.328370062,0.160015882,0.240718682
1826,17690,17149,164,1663,14640,0,7122,4156,3136,0.96941775,0.009270774,0.094007914,0.827586207,0,0.402600339,0.234934992,0.177275297
1827,2603,2601,1,122,1920,0,614,93,340,0.999231656,0.000384172,0.046868997,0.737610449,0,0.235881675,0.035728006,0.130618517
1830,12157,11316,298,2588,9285,0,5251,5592,2283,0.930821749,0.024512626,0.212881467,0.763757506,0,0.43193222,0.459981903,0.187793041
1832,9736,8980,105,2096,7472,0,3867,3875,2057,0.922350041,0.010784717,0.215283484,0.76746097,0,0.397185703,0.398007395,0.211277732
1833,3123,3089,54,342,2058,0,1082,628,552,0.989113032,0.017291066,0.109510086,0.658981748,0,0.346461736,0.201088697,0.176753122
1834,3260,3205,69,329,2399,0,1053,614,556,0.983128834,0.021165644,0.100920245,0.735889571,0,0.323006135,0.188343558,0.170552147
1835,6712,6377,82,1145,5412,0,2549,3155,1354,0.950089392,0.012216925,0.170589988,0.806317044,0,0.37976758,0.470053635,0.201728248
1840,1280,655,190,1231,426,0,945,1166,568,0.51171875,0.1484375,0.96171875,0.3328125,0,0.73828125,0.9109375,0.44375
1841,8445,5651,233,5003,5480,0,5512,7079,2055,0.669153345,0.02759029,0.592421551,0.648904677,0,0.652693902,0.838247484,0.243339254
1843,6923,5266,224,2763,5067,0,4229,4790,1922,0.760652896,0.032355915,0.399104434,0.731908132,0,0.610862343,0.691896577,0.277625307
1844,17904,16712,327,2857,14115,0,8113,6924,4129,0.933422699,0.018264075,0.15957328,0.788371314,0,0.453138963,0.386729223,0.230618856
1845,13874,13238,219,2684,9939,0,5122,3527,4151,0.954158858,0.015784921,0.193455384,0.716375955,0,0.369179761,0.25421652,0.299192735
1850,4200,3137,138,1723,3165,0,2537,3151,841,0.746904762,0.032857143,0.410238095,0.753571429,0,0.604047619,0.750238095,0.200238095
1851,7788,5749,351,3433,5568,0,5006,5814,2266,0.738186954,0.045069337,0.440806369,0.714946071,0,0.64278377,0.746533128,0.290960452
1852,10932,8489,402,4440,7771,0,6225,6794,3375,0.776527625,0.036772777,0.406147091,0.710848884,0,0.569429199,0.621478229,0.308726674
1854,6784,5158,249,2841,4750,0,3877,4235,1819,0.760318396,0.036704009,0.418779481,0.700176887,0,0.571491745,0.624262972,0.268130896
1860,1428,1400,27,200,894,0,538,343,251,0.980392157,0.018907563,0.140056022,0.62605042,0,0.3767507,0.240196078,0.175770308
1862,4284,4046,110,1041,2905,0,2016,922,1519,0.944444444,0.025676937,0.242997199,0.678104575,0,0.470588235,0.215219421,0.354575163
1863,4512,4350,77,632,3515,0,1761,1166,1022,0.964095745,0.017065603,0.140070922,0.779033688,0,0.390292553,0.258421986,0.226507092
1864,5292,5135,133,973,3518,0,1766,1384,1300,0.970332577,0.025132275,0.183862434,0.664777022,0,0.333711262,0.261526833,0.245653817
1867,12922,12506,449,2367,10292,0,4908,6451,4913,0.967806841,0.034746943,0.183175979,0.796471134,0,0.379817366,0.499226126,0.380204303
1876,10148,9686,235,2046,7115,0,4725,2196,3498,0.954473788,0.023157272,0.201616082,0.701123374,0,0.465608987,0.21639732,0.344698463
1879,7756,7652,71,663,5631,0,2301,1083,1209,0.986591026,0.009154203,0.085482207,0.726018566,0,0.296673543,0.139633832,0.155879319
1880,11896,11299,307,2061,9469,0,5260,7338,3288,0.949815064,0.025806994,0.173251513,0.795981843,0,0.442165434,0.616845999,0.276395427
1886,15927,15742,122,1659,12560,0,3086,2707,2839,0.988384504,0.007659949,0.104162743,0.788597978,0,0.193759026,0.169962956,0.178250769
1887,15532,15233,246,1794,12178,0,5424,4898,4466,0.980749421,0.015838269,0.115503477,0.784058717,0,0.349214525,0.315348957,0.287535411
1890,11290,11016,194,1672,9005,0,3836,5715,2999,0.975730735,0.017183348,0.14809566,0.797608503,0,0.339769708,0.506200177,0.265633304
1901,664,282,76,621,146,0,471,613,237,0.424698795,0.114457831,0.935240964,0.219879518,0,0.709337349,0.923192771,0.356927711
1902,8683,6375,237,4577,6027,0,4993,7923,1863,0.734193251,0.027294714,0.527121962,0.694114937,0,0.575031671,0.912472648,0.214557181
1904,6664,5960,119,1233,5449,0,3332,4943,1402,0.894357743,0.017857143,0.18502401,0.817677071,0,0.5,0.741746699,0.210384154
1905,6094,4634,246,2936,4161,0,3709,4849,1558,0.760420085,0.040367575,0.481785363,0.682802757,0,0.608631441,0.795700689,0.255661306
1906,14080,12908,198,2538,11221,0,6370,7206,3400,0.916761364,0.0140625,0.180255682,0.796946023,0,0.452414773,0.511789773,0.241477273
1907,5981,5616,116,1184,4819,0,2668,4141,1306,0.938973416,0.01939475,0.197960207,0.805718107,0,0.446079251,0.692359137,0.218358134
1908,2108,1867,42,449,1612,0,1035,969,505,0.885673624,0.019924099,0.212998102,0.764705882,0,0.490986717,0.459677419,0.239563567
1913,8350,8078,151,1266,6398,0,3363,3546,1650,0.96742515,0.018083832,0.151616766,0.766227545,0,0.402754491,0.424670659,0.19760479
1915,10264,9067,444,3228,6275,0,5127,6326,2819,0.8833788,0.043257989,0.314497272,0.611360094,0,0.49951286,0.616328917,0.27464926
1921,5711,5702,68,263,4080,0,958,170,493,0.998424094,0.011906846,0.04605148,0.714410786,0,0.167746454,0.029767116,0.086324637
1922,1248,1237,3,76,967,0,363,108,58,0.991185897,0.002403846,0.060897436,0.774839744,0,0.290865385,0.086538462,0.046474359
1923,14531,13876,328,1964,11002,0,6734,7762,4248,0.954923956,0.022572431,0.135159315,0.757139908,0,0.463423027,0.53416833,0.292340513
1929,1647,1525,39,373,895,0,694,368,386,0.925925926,0.023679417,0.226472374,0.543412265,0,0.421372192,0.223436551,0.234365513
1930,11518,9975,343,3091,8060,0,5691,5120,2664,0.86603577,0.029779476,0.268362563,0.699774266,0,0.494096197,0.444521618,0.231290155
1937,28,22,0,1,27,0,1,0,0,0.785714286,0,0.035714286,0.964285714,0,0.035714286,0,0
1938,5172,4886,132,1013,3039,0,2371,1191,1236,0.944702243,0.025522042,0.195862336,0.587587007,0,0.458430008,0.230278422,0.238979118
1940,9173,9074,87,721,7538,0,2407,4375,1850,0.989207457,0.009484356,0.07860024,0.821759512,0,0.262400523,0.476943203,0.20167884
1944,1504,1453,65,387,891,0,380,518,330,0.966090426,0.043218085,0.25731383,0.592420213,0,0.252659574,0.344414894,0.219414894
1945,9876,9422,100,1706,8314,0,3609,6103,2066,0.954029972,0.010125557,0.172742001,0.841838801,0,0.365431349,0.617962738,0.209194006
1949,4140,4032,58,712,2624,0,1333,886,794,0.973913043,0.014009662,0.171980676,0.633816425,0,0.321980676,0.214009662,0.19178744
1950,8343,7530,201,2536,6135,0,3652,4821,1743,0.902553038,0.024092053,0.303967398,0.735346997,0,0.437732231,0.577849694,0.208917656
1951,2495,2180,26,510,1490,0,1444,527,511,0.873747495,0.010420842,0.204408818,0.597194389,0,0.578757515,0.211222445,0.204809619
1952,5072,4085,218,1503,3129,0,2866,1519,1548,0.805402208,0.042981073,0.296332808,0.616916404,0,0.565063091,0.299487382,0.305205047
1960,20815,18922,339,3509,16724,0,10294,13769,5912,0.909055969,0.016286332,0.168580351,0.803459044,0,0.494547202,0.661494115,0.284025943
1966,2696,2413,59,701,1922,0,1332,1289,851,0.895029674,0.021884273,0.260014837,0.712908012,0,0.494065282,0.478115727,0.315652819
1969,2780,2731,102,470,1429,0,1368,475,751,0.982374101,0.036690647,0.169064748,0.514028777,0,0.492086331,0.170863309,0.270143885
1970,12536,10207,533,5762,8161,0,7027,9489,3251,0.814215061,0.042517549,0.459636248,0.651005105,0,0.560545629,0.756940013,0.259333121
1982,3267,3245,48,344,2085,0,1035,670,725,0.993265993,0.014692378,0.105295378,0.638200184,0,0.316804408,0.205081114,0.221916131
1983,2916,2880,52,445,1555,0,1186,485,682,0.987654321,0.017832647,0.15260631,0.533264746,0,0.406721536,0.166323731,0.23388203
1984,2828,2812,67,291,1752,0,878,519,612,0.994342291,0.023691655,0.102899576,0.619519095,0,0.310466761,0.183521924,0.216407355
1985,2740,2732,11,172,1953,0,859,351,375,0.997080292,0.004014599,0.062773723,0.712773723,0,0.31350365,0.12810219,0.136861314
2019,36,36,1,4,32,0,15,3,8,1,0.027777778,0.111111111,0.888888889,0,0.416666667,0.083333333,0.222222222
2021,4,4,0,1,2,0,4,0,2,1,0,0.25,0.5,0,1,0,0.5
2026,24,23,1,3,20,0,11,16,3,0.958333333,0.041666667,0.125,0.833333333,0,0.458333333,0.666666667,0.125
2030,20,20,0,0,20,0,2,0,1,1,0,0,1,0,0.1,0,0.05
2038,24,23,0,5,20,0,9,9,7,0.958333333,0,0.208333333,0.833333333,0,0.375,0.375,0.291666667
2043,12,10,1,4,5,0,7,9,6,0.833333333,0.083333333,0.333333333,0.416666667,0,0.583333333,0.75,0.5
2048,10708,10381,280,1609,7592,0,4315,3750,2113,0.969462084,0.026148674,0.150261487,0.709002615,0,0.402969742,0.350205454,0.1973291
2050,4,3,0,0,3,0,1,4,3,0.75,0,0,0.75,0,0.25,1,0.75
2053,20,20,0,3,9,0,8,4,6,1,0,0.15,0.45,0,0.4,0.2,0.3
2056,32,32,0,0,23,0,11,7,4,1,0,0,0.71875,0,0.34375,0.21875,0.125
2061,20,20,1,6,13,0,7,4,10,1,0.05,0.3,0.65,0,0.35,0.2,0.5
2062,52,41,4,21,26,0,30,40,16,0.788461538,0.076923077,0.403846154,0.5,0,0.576923077,0.769230769,0.307692308
2066,20,19,0,3,9,0,10,4,8,0.95,0,0.15,0.45,0,0.5,0.2,0.4
2067,28,28,0,0,24,0,10,10,5,1,0,0,0.857142857,0,0.357142857,0.357142857,0.178571429
2072,84,80,1,5,70,0,19,26,5,0.952380952,0.011904762,0.05952381,0.833333333,0,0.226190476,0.30952381,0.05952381
2081,32,31,2,3,23,0,15,14,7,0.96875,0.0625,0.09375,0.71875,0,0.46875,0.4375,0.21875
2090,16,16,0,0,14,0,2,9,1,1,0,0,0.875,0,0.125,0.5625,0.0625
2093,40,40,0,8,28,0,14,2,10,1,0,0.2,0.7,0,0.35,0.05,0.25
2114,4,3,1,3,2,0,3,4,2,0.75,0.25,0.75,0.5,0,0.75,1,0.5
2115,8,4,2,8,2,0,7,8,3,0.5,0.25,1,0.25,0,0.875,1,0.375
2116,4,4,1,3,2,0,2,4,0,1,0.25,0.75,0.5,0,0.5,1,0
2118,12,10,1,12,5,0,5,11,0,0.833333333,0.083333333,1,0.416666667,0,0.416666667,0.916666667,0
2119,20,15,4,15,8,0,13,20,7,0.75,0.2,0.75,0.4,0,0.65,1,0.35
2120,8,5,1,7,3,0,5,8,4,0.625,0.125,0.875,0.375,0,0.625,1,0.5
2121,16,12,2,14,8,0,8,16,2,0.75,0.125,0.875,0.5,0,0.5,1,0.125
2124,20,18,3,9,9,0,13,18,5,0.9,0.15,0.45,0.45,0,0.65,0.9,0.25
2125,12,10,0,11,3,0,9,10,1,0.833333333,0,0.916666667,0.25,0,0.75,0.833333333,0.083333333
2126,20,17,0,6,16,0,9,16,2,0.85,0,0.3,0.8,0,0.45,0.8,0.1
